datetime,kWh,code_kWh,temperature,code_temperature,date,hour,month,week
2018-08-21T20:00:00Z,1.49,R,22,R,2018-08-21,20,2018-08-01,2018-08-19
2018-08-21T19:00:00Z,1.57,R,23,R,2018-08-21,19,2018-08-01,2018-08-19
2018-08-21T18:00:00Z,1.85,R,23,R,2018-08-21,18,2018-08-01,2018-08-19
2018-08-21T17:00:00Z,1.33,R,24,R,2018-08-21,17,2018-08-01,2018-08-19
2018-08-21T16:00:00Z,0.98,R,25,R,2018-08-21,16,2018-08-01,2018-08-19
2018-08-21T15:00:00Z,0.46,R,25,R,2018-08-21,15,2018-08-01,2018-08-19
2018-08-21T14:00:00Z,0.9,R,25,R,2018-08-21,14,2018-08-01,2018-08-19
2018-08-21T13:00:00Z,0.93,R,25,R,2018-08-21,13,2018-08-01,2018-08-19
2018-08-21T12:00:00Z,0.45,R,27,R,2018-08-21,12,2018-08-01,2018-08-19
2018-08-21T11:00:00Z,0.92,R,23,R,2018-08-21,11,2018-08-01,2018-08-19
2018-08-21T10:00:00Z,0.95,R,23,R,2018-08-21,10,2018-08-01,2018-08-19
2018-08-21T09:00:00Z,1.13,R,22,R,2018-08-21,9,2018-08-01,2018-08-19
2018-08-21T08:00:00Z,2.13,R,20,R,2018-08-21,8,2018-08-01,2018-08-19
2018-08-21T07:00:00Z,4.06,R,19,R,2018-08-21,7,2018-08-01,2018-08-19
2018-08-21T06:00:00Z,0.89,R,18,R,2018-08-21,6,2018-08-01,2018-08-19
2018-08-21T05:00:00Z,0.88,R,15,R,2018-08-21,5,2018-08-01,2018-08-19
2018-08-21T04:00:00Z,0.41,R,14,R,2018-08-21,4,2018-08-01,2018-08-19
2018-08-21T03:00:00Z,0.91,R,15,R,2018-08-21,3,2018-08-01,2018-08-19
2018-08-21T02:00:00Z,0.89,R,15,R,2018-08-21,2,2018-08-01,2018-08-19
2018-08-21T01:00:00Z,0.5,R,15,R,2018-08-21,1,2018-08-01,2018-08-19
2018-08-21T00:00:00Z,0.96,R,16,R,2018-08-21,0,2018-08-01,2018-08-19
2018-08-20T23:00:00Z,0.93,R,15,R,2018-08-20,23,2018-08-01,2018-08-19
2018-08-20T22:00:00Z,0.47,R,17,R,2018-08-20,22,2018-08-01,2018-08-19
2018-08-20T21:00:00Z,1.09,R,17,R,2018-08-20,21,2018-08-01,2018-08-19
2018-08-20T20:00:00Z,2.91,R,16,R,2018-08-20,20,2018-08-01,2018-08-19
2018-08-20T19:00:00Z,2.61,R,17,R,2018-08-20,19,2018-08-01,2018-08-19
2018-08-20T18:00:00Z,0.99,R,18,R,2018-08-20,18,2018-08-01,2018-08-19
2018-08-20T17:00:00Z,3.68,R,23,R,2018-08-20,17,2018-08-01,2018-08-19
2018-08-20T16:00:00Z,1.54,R,26,R,2018-08-20,16,2018-08-01,2018-08-19
2018-08-20T15:00:00Z,0.91,R,26,R,2018-08-20,15,2018-08-01,2018-08-19
2018-08-20T14:00:00Z,0.43,R,26,R,2018-08-20,14,2018-08-01,2018-08-19
2018-08-20T13:00:00Z,0.87,R,27,R,2018-08-20,13,2018-08-01,2018-08-19
2018-08-20T12:00:00Z,0.88,R,26,R,2018-08-20,12,2018-08-01,2018-08-19
2018-08-20T11:00:00Z,0.9,R,25,R,2018-08-20,11,2018-08-01,2018-08-19
2018-08-20T10:00:00Z,0.42,R,24,R,2018-08-20,10,2018-08-01,2018-08-19
2018-08-20T09:00:00Z,1.11,R,22,R,2018-08-20,9,2018-08-01,2018-08-19
2018-08-20T08:00:00Z,2.22,R,21,R,2018-08-20,8,2018-08-01,2018-08-19
2018-08-20T07:00:00Z,1.8,R,19,R,2018-08-20,7,2018-08-01,2018-08-19
2018-08-20T06:00:00Z,0.48,R,17,R,2018-08-20,6,2018-08-01,2018-08-19
2018-08-20T05:00:00Z,0.94,R,14,R,2018-08-20,5,2018-08-01,2018-08-19
2018-08-20T04:00:00Z,0.96,R,12,R,2018-08-20,4,2018-08-01,2018-08-19
2018-08-20T03:00:00Z,0.47,R,14,R,2018-08-20,3,2018-08-01,2018-08-19
2018-08-20T02:00:00Z,0.95,R,14,R,2018-08-20,2,2018-08-01,2018-08-19
2018-08-20T01:00:00Z,0.98,R,13,R,2018-08-20,1,2018-08-01,2018-08-19
2018-08-20T00:00:00Z,0.59,R,14,R,2018-08-20,0,2018-08-01,2018-08-19
2018-08-19T23:00:00Z,1.19,R,14,R,2018-08-19,23,2018-08-01,2018-08-19
2018-08-19T22:00:00Z,1.48,R,15,R,2018-08-19,22,2018-08-01,2018-08-19
2018-08-19T21:00:00Z,1.05,R,16,R,2018-08-19,21,2018-08-01,2018-08-19
2018-08-19T20:00:00Z,1.43,R,17,R,2018-08-19,20,2018-08-01,2018-08-19
2018-08-19T19:00:00Z,2.1,R,17,R,2018-08-19,19,2018-08-01,2018-08-19
2018-08-19T18:00:00Z,3.22,R,20,R,2018-08-19,18,2018-08-01,2018-08-19
2018-08-19T17:00:00Z,2.73,R,22,R,2018-08-19,17,2018-08-01,2018-08-19
2018-08-19T16:00:00Z,0.84,R,24,R,2018-08-19,16,2018-08-01,2018-08-19
2018-08-19T15:00:00Z,1.25,R,25,R,2018-08-19,15,2018-08-01,2018-08-19
2018-08-19T14:00:00Z,0.66,R,25,R,2018-08-19,14,2018-08-01,2018-08-19
2018-08-19T13:00:00Z,1.02,R,24,R,2018-08-19,13,2018-08-01,2018-08-19
2018-08-19T12:00:00Z,1.28,R,24,R,2018-08-19,12,2018-08-01,2018-08-19
2018-08-19T11:00:00Z,2.08,R,23,R,2018-08-19,11,2018-08-01,2018-08-19
2018-08-19T10:00:00Z,1.62,R,22,R,2018-08-19,10,2018-08-01,2018-08-19
2018-08-19T09:00:00Z,2.22,R,21,R,2018-08-19,9,2018-08-01,2018-08-19
2018-08-19T08:00:00Z,0.93,R,20,R,2018-08-19,8,2018-08-01,2018-08-19
2018-08-19T07:00:00Z,0.88,R,19,R,2018-08-19,7,2018-08-01,2018-08-19
2018-08-19T06:00:00Z,0.55,R,17,R,2018-08-19,6,2018-08-01,2018-08-19
2018-08-19T05:00:00Z,0.73,R,15,R,2018-08-19,5,2018-08-01,2018-08-19
2018-08-19T04:00:00Z,0.89,R,12,R,2018-08-19,4,2018-08-01,2018-08-19
2018-08-19T03:00:00Z,0.51,R,14,R,2018-08-19,3,2018-08-01,2018-08-19
2018-08-19T02:00:00Z,1.09,R,14,R,2018-08-19,2,2018-08-01,2018-08-19
2018-08-19T01:00:00Z,1.2,R,14,R,2018-08-19,1,2018-08-01,2018-08-19
2018-08-19T00:00:00Z,1.27,R,16,R,2018-08-19,0,2018-08-01,2018-08-19
2018-08-18T23:00:00Z,0.77,R,16,R,2018-08-18,23,2018-08-01,2018-08-12
2018-08-18T22:00:00Z,1.61,R,17,R,2018-08-18,22,2018-08-01,2018-08-12
2018-08-18T21:00:00Z,1.58,R,16,R,2018-08-18,21,2018-08-01,2018-08-12
2018-08-18T20:00:00Z,1.45,R,17,R,2018-08-18,20,2018-08-01,2018-08-12
2018-08-18T19:00:00Z,2.41,R,18,R,2018-08-18,19,2018-08-01,2018-08-12
2018-08-18T18:00:00Z,1.06,R,21,R,2018-08-18,18,2018-08-01,2018-08-12
2018-08-18T17:00:00Z,2.86,R,23,R,2018-08-18,17,2018-08-01,2018-08-12
2018-08-18T16:00:00Z,0.52,R,23,R,2018-08-18,16,2018-08-01,2018-08-12
2018-08-18T15:00:00Z,1.18,R,24,R,2018-08-18,15,2018-08-01,2018-08-12
2018-08-18T14:00:00Z,0.96,R,24,R,2018-08-18,14,2018-08-01,2018-08-12
2018-08-18T13:00:00Z,0.87,R,24,R,2018-08-18,13,2018-08-01,2018-08-12
2018-08-18T12:00:00Z,1.21,R,23,R,2018-08-18,12,2018-08-01,2018-08-12
2018-08-18T11:00:00Z,0.56,R,22,R,2018-08-18,11,2018-08-01,2018-08-12
2018-08-18T10:00:00Z,1.51,R,21,R,2018-08-18,10,2018-08-01,2018-08-12
2018-08-18T09:00:00Z,0.65,R,20,R,2018-08-18,9,2018-08-01,2018-08-12
2018-08-18T08:00:00Z,0.83,R,20,R,2018-08-18,8,2018-08-01,2018-08-12
2018-08-18T07:00:00Z,0.24,R,18,R,2018-08-18,7,2018-08-01,2018-08-12
2018-08-18T06:00:00Z,1.58,R,17,R,2018-08-18,6,2018-08-01,2018-08-12
2018-08-18T05:00:00Z,0.25,R,15,R,2018-08-18,5,2018-08-01,2018-08-12
2018-08-18T04:00:00Z,0.25,R,15,R,2018-08-18,4,2018-08-01,2018-08-12
2018-08-18T03:00:00Z,0.24,R,15,R,2018-08-18,3,2018-08-01,2018-08-12
2018-08-18T02:00:00Z,0.25,R,16,R,2018-08-18,2,2018-08-01,2018-08-12
2018-08-18T01:00:00Z,0.25,R,16,R,2018-08-18,1,2018-08-01,2018-08-12
2018-08-18T00:00:00Z,0.27,R,16,R,2018-08-18,0,2018-08-01,2018-08-12
2018-08-17T23:00:00Z,0.45,R,16,R,2018-08-17,23,2018-08-01,2018-08-12
2018-08-17T22:00:00Z,1.28,R,17,R,2018-08-17,22,2018-08-01,2018-08-12
2018-08-17T21:00:00Z,3.38,R,17,R,2018-08-17,21,2018-08-01,2018-08-12
2018-08-17T20:00:00Z,1.49,R,17,R,2018-08-17,20,2018-08-01,2018-08-12
2018-08-17T19:00:00Z,1.43,R,18,R,2018-08-17,19,2018-08-01,2018-08-12
2018-08-17T18:00:00Z,1.53,R,17,R,2018-08-17,18,2018-08-01,2018-08-12
2018-08-17T17:00:00Z,2.07,R,17,R,2018-08-17,17,2018-08-01,2018-08-12
2018-08-17T16:00:00Z,2.94,R,18,R,2018-08-17,16,2018-08-01,2018-08-12
2018-08-17T15:00:00Z,1.5,R,19,R,2018-08-17,15,2018-08-01,2018-08-12
2018-08-17T14:00:00Z,3.43,R,21,R,2018-08-17,14,2018-08-01,2018-08-12
2018-08-17T13:00:00Z,3.26,R,23,R,2018-08-17,13,2018-08-01,2018-08-12
2018-08-17T12:00:00Z,3.54,R,24,R,2018-08-17,12,2018-08-01,2018-08-12
2018-08-17T11:00:00Z,2.33,R,24,R,2018-08-17,11,2018-08-01,2018-08-12
2018-08-17T10:00:00Z,0.9,R,22,R,2018-08-17,10,2018-08-01,2018-08-12
2018-08-17T09:00:00Z,1.29,R,21,R,2018-08-17,9,2018-08-01,2018-08-12
2018-08-17T08:00:00Z,0.5,R,19,R,2018-08-17,8,2018-08-01,2018-08-12
2018-08-17T07:00:00Z,0.8,R,17,R,2018-08-17,7,2018-08-01,2018-08-12
2018-08-17T06:00:00Z,0.28,R,15,R,2018-08-17,6,2018-08-01,2018-08-12
2018-08-17T05:00:00Z,0.84,R,12,R,2018-08-17,5,2018-08-01,2018-08-12
2018-08-17T04:00:00Z,0.33,R,11,R,2018-08-17,4,2018-08-01,2018-08-12
2018-08-17T03:00:00Z,1,R,12,R,2018-08-17,3,2018-08-01,2018-08-12
2018-08-17T02:00:00Z,0.49,R,12,R,2018-08-17,2,2018-08-01,2018-08-12
2018-08-17T01:00:00Z,0.94,R,12,R,2018-08-17,1,2018-08-01,2018-08-12
2018-08-17T00:00:00Z,0.88,R,13,R,2018-08-17,0,2018-08-01,2018-08-12
2018-08-16T23:00:00Z,0.36,R,13,R,2018-08-16,23,2018-08-01,2018-08-12
2018-08-16T22:00:00Z,0.81,R,14,R,2018-08-16,22,2018-08-01,2018-08-12
2018-08-16T21:00:00Z,0.29,R,14,R,2018-08-16,21,2018-08-01,2018-08-12
2018-08-16T20:00:00Z,0.8,R,15,R,2018-08-16,20,2018-08-01,2018-08-12
2018-08-16T19:00:00Z,0.53,R,17,R,2018-08-16,19,2018-08-01,2018-08-12
2018-08-16T18:00:00Z,0.66,R,16,R,2018-08-16,18,2018-08-01,2018-08-12
2018-08-16T17:00:00Z,2.24,R,19,R,2018-08-16,17,2018-08-01,2018-08-12
2018-08-16T16:00:00Z,0.47,R,21,R,2018-08-16,16,2018-08-01,2018-08-12
2018-08-16T15:00:00Z,0.96,R,20,R,2018-08-16,15,2018-08-01,2018-08-12
2018-08-16T14:00:00Z,2.21,R,22,R,2018-08-16,14,2018-08-01,2018-08-12
2018-08-16T13:00:00Z,1.77,R,22,R,2018-08-16,13,2018-08-01,2018-08-12
2018-08-16T12:00:00Z,2.98,R,21,R,2018-08-16,12,2018-08-01,2018-08-12
2018-08-16T11:00:00Z,0.29,R,21,R,2018-08-16,11,2018-08-01,2018-08-12
2018-08-16T10:00:00Z,0.29,R,20,R,2018-08-16,10,2018-08-01,2018-08-12
2018-08-16T09:00:00Z,0.29,R,18,R,2018-08-16,9,2018-08-01,2018-08-12
2018-08-16T08:00:00Z,0.3,R,18,R,2018-08-16,8,2018-08-01,2018-08-12
2018-08-16T07:00:00Z,0.31,R,17,R,2018-08-16,7,2018-08-01,2018-08-12
2018-08-16T06:00:00Z,0.29,R,16,R,2018-08-16,6,2018-08-01,2018-08-12
2018-08-16T05:00:00Z,0.29,R,13,R,2018-08-16,5,2018-08-01,2018-08-12
2018-08-16T04:00:00Z,0.31,R,12,R,2018-08-16,4,2018-08-01,2018-08-12
2018-08-16T03:00:00Z,0.33,R,13,R,2018-08-16,3,2018-08-01,2018-08-12
2018-08-16T02:00:00Z,0.85,R,13,R,2018-08-16,2,2018-08-01,2018-08-12
2018-08-16T01:00:00Z,1.18,R,13,R,2018-08-16,1,2018-08-01,2018-08-12
2018-08-16T00:00:00Z,0.3,R,14,R,2018-08-16,0,2018-08-01,2018-08-12
2018-08-15T23:00:00Z,0.33,R,15,R,2018-08-15,23,2018-08-01,2018-08-12
2018-08-15T22:00:00Z,0.31,R,16,R,2018-08-15,22,2018-08-01,2018-08-12
2018-08-15T21:00:00Z,0.29,R,18,R,2018-08-15,21,2018-08-01,2018-08-12
2018-08-15T20:00:00Z,0.33,R,18,R,2018-08-15,20,2018-08-01,2018-08-12
2018-08-15T19:00:00Z,0.3,R,20,R,2018-08-15,19,2018-08-01,2018-08-12
2018-08-15T18:00:00Z,0.29,R,22,R,2018-08-15,18,2018-08-01,2018-08-12
2018-08-15T17:00:00Z,0.3,R,23,R,2018-08-15,17,2018-08-01,2018-08-12
2018-08-15T16:00:00Z,0.32,R,24,R,2018-08-15,16,2018-08-01,2018-08-12
2018-08-15T15:00:00Z,0.29,R,24,R,2018-08-15,15,2018-08-01,2018-08-12
2018-08-15T14:00:00Z,1.64,R,24,R,2018-08-15,14,2018-08-01,2018-08-12
2018-08-15T13:00:00Z,0.33,R,22,R,2018-08-15,13,2018-08-01,2018-08-12
2018-08-15T12:00:00Z,0.31,R,19,R,2018-08-15,12,2018-08-01,2018-08-12
2018-08-15T11:00:00Z,0.3,R,21,R,2018-08-15,11,2018-08-01,2018-08-12
2018-08-15T10:00:00Z,0.3,R,24,R,2018-08-15,10,2018-08-01,2018-08-12
2018-08-15T09:00:00Z,0.31,R,24,R,2018-08-15,9,2018-08-01,2018-08-12
2018-08-15T08:00:00Z,0.31,R,25,R,2018-08-15,8,2018-08-01,2018-08-12
2018-08-15T07:00:00Z,0.29,R,23,R,2018-08-15,7,2018-08-01,2018-08-12
2018-08-15T06:00:00Z,0.29,R,22,R,2018-08-15,6,2018-08-01,2018-08-12
2018-08-15T05:00:00Z,0.33,R,21,R,2018-08-15,5,2018-08-01,2018-08-12
2018-08-15T04:00:00Z,0.29,R,21,R,2018-08-15,4,2018-08-01,2018-08-12
2018-08-15T03:00:00Z,1.68,R,21,R,2018-08-15,3,2018-08-01,2018-08-12
2018-08-15T02:00:00Z,0.4,R,21,R,2018-08-15,2,2018-08-01,2018-08-12
2018-08-15T01:00:00Z,0.37,R,22,R,2018-08-15,1,2018-08-01,2018-08-12
2018-08-15T00:00:00Z,0.29,R,22,R,2018-08-15,0,2018-08-01,2018-08-12
2018-12-14T23:00:00Z,2.63,R,1,R,2018-12-14,23,2018-12-01,2018-12-09
2018-12-14T22:00:00Z,3.69,R,-1,R,2018-12-14,22,2018-12-01,2018-12-09
2018-12-14T21:00:00Z,2.65,R,-1,R,2018-12-14,21,2018-12-01,2018-12-09
2018-12-14T20:00:00Z,3.89,R,-2,R,2018-12-14,20,2018-12-01,2018-12-09
2018-12-14T19:00:00Z,4.18,R,-3,R,2018-12-14,19,2018-12-01,2018-12-09
2018-12-14T18:00:00Z,7.27,R,-3,R,2018-12-14,18,2018-12-01,2018-12-09
2018-12-14T17:00:00Z,5.16,R,-3,R,2018-12-14,17,2018-12-01,2018-12-09
2018-12-14T16:00:00Z,4.21,R,-3,R,2018-12-14,16,2018-12-01,2018-12-09
2018-12-14T15:00:00Z,3.79,R,-3,R,2018-12-14,15,2018-12-01,2018-12-09
2018-12-14T14:00:00Z,6.57,R,-4,R,2018-12-14,14,2018-12-01,2018-12-09
2018-12-14T13:00:00Z,3.39,R,-3,R,2018-12-14,13,2018-12-01,2018-12-09
2018-12-14T12:00:00Z,4.21,R,-4,R,2018-12-14,12,2018-12-01,2018-12-09
2018-12-14T11:00:00Z,4.6,R,-5,R,2018-12-14,11,2018-12-01,2018-12-09
2018-12-14T10:00:00Z,7.31,R,-5,R,2018-12-14,10,2018-12-01,2018-12-09
2018-12-14T09:00:00Z,4.85,R,-6,R,2018-12-14,9,2018-12-01,2018-12-09
2018-12-14T08:00:00Z,5.05,R,-6,R,2018-12-14,8,2018-12-01,2018-12-09
2018-12-14T07:00:00Z,6.96,R,-8,R,2018-12-14,7,2018-12-01,2018-12-09
2018-12-14T06:00:00Z,5.4,R,-8,R,2018-12-14,6,2018-12-01,2018-12-09
2018-12-14T05:00:00Z,5.24,R,-9,R,2018-12-14,5,2018-12-01,2018-12-09
2018-12-14T04:00:00Z,4.23,R,-9,R,2018-12-14,4,2018-12-01,2018-12-09
2018-12-14T03:00:00Z,4.7,R,-10,R,2018-12-14,3,2018-12-01,2018-12-09
2018-12-14T02:00:00Z,4.92,R,-10,R,2018-12-14,2,2018-12-01,2018-12-09
2018-12-14T01:00:00Z,4.85,R,-11,R,2018-12-14,1,2018-12-01,2018-12-09
2018-12-14T00:00:00Z,4.37,R,-11,R,2018-12-14,0,2018-12-01,2018-12-09
2018-12-13T23:00:00Z,6.58,R,-13,R,2018-12-13,23,2018-12-01,2018-12-09
2018-12-13T22:00:00Z,6.37,R,-17,R,2018-12-13,22,2018-12-01,2018-12-09
2018-12-13T21:00:00Z,5.75,R,-18,R,2018-12-13,21,2018-12-01,2018-12-09
2018-12-13T20:00:00Z,7.4,R,-19,R,2018-12-13,20,2018-12-01,2018-12-09
2018-12-13T19:00:00Z,8.17,R,-19,R,2018-12-13,19,2018-12-01,2018-12-09
2018-12-13T18:00:00Z,9.08,R,-18,R,2018-12-13,18,2018-12-01,2018-12-09
2018-12-13T17:00:00Z,5.83,R,-18,R,2018-12-13,17,2018-12-01,2018-12-09
2018-12-13T16:00:00Z,4.2,R,-16,R,2018-12-13,16,2018-12-01,2018-12-09
2018-12-13T15:00:00Z,3.77,R,-12,R,2018-12-13,15,2018-12-01,2018-12-09
2018-12-13T14:00:00Z,3.14,R,-12,R,2018-12-13,14,2018-12-01,2018-12-09
2018-12-13T13:00:00Z,3.46,R,-10,R,2018-12-13,13,2018-12-01,2018-12-09
2018-12-13T12:00:00Z,3.65,R,-12,R,2018-12-13,12,2018-12-01,2018-12-09
2018-12-13T11:00:00Z,4.63,R,-13,R,2018-12-13,11,2018-12-01,2018-12-09
2018-12-13T10:00:00Z,6.98,R,-15,R,2018-12-13,10,2018-12-01,2018-12-09
2018-12-13T09:00:00Z,8.6,R,-21,R,2018-12-13,9,2018-12-01,2018-12-09
2018-12-13T08:00:00Z,13.47,R,-20,R,2018-12-13,8,2018-12-01,2018-12-09
2018-12-13T07:00:00Z,10.68,R,-24,R,2018-12-13,7,2018-12-01,2018-12-09
2018-12-13T06:00:00Z,7.58,R,-24,R,2018-12-13,6,2018-12-01,2018-12-09
2018-12-13T05:00:00Z,7.91,R,-22,R,2018-12-13,5,2018-12-01,2018-12-09
2018-12-13T04:00:00Z,6.37,R,-19,R,2018-12-13,4,2018-12-01,2018-12-09
2018-12-13T03:00:00Z,7.81,R,-17,R,2018-12-13,3,2018-12-01,2018-12-09
2018-12-13T02:00:00Z,6.56,R,-19,R,2018-12-13,2,2018-12-01,2018-12-09
2018-12-13T01:00:00Z,7.48,R,-23,R,2018-12-13,1,2018-12-01,2018-12-09
2018-12-13T00:00:00Z,7.31,R,-22,R,2018-12-13,0,2018-12-01,2018-12-09
2018-12-12T23:00:00Z,6.38,R,-24,R,2018-12-12,23,2018-12-01,2018-12-09
2018-12-12T22:00:00Z,6.73,R,-24,R,2018-12-12,22,2018-12-01,2018-12-09
2018-12-12T21:00:00Z,5.86,R,-20,R,2018-12-12,21,2018-12-01,2018-12-09
2018-12-12T20:00:00Z,5.96,R,-22,R,2018-12-12,20,2018-12-01,2018-12-09
2018-12-12T19:00:00Z,6.66,R,-20,R,2018-12-12,19,2018-12-01,2018-12-09
2018-12-12T18:00:00Z,5.9,R,-15,R,2018-12-12,18,2018-12-01,2018-12-09
2018-12-12T17:00:00Z,5.15,R,-19,R,2018-12-12,17,2018-12-01,2018-12-09
2018-12-12T16:00:00Z,5.77,R,-13,R,2018-12-12,16,2018-12-01,2018-12-09
2018-12-12T15:00:00Z,3.2,R,-11,R,2018-12-12,15,2018-12-01,2018-12-09
2018-12-12T14:00:00Z,2.98,R,-10,R,2018-12-12,14,2018-12-01,2018-12-09
2018-12-12T13:00:00Z,2.81,R,-10,R,2018-12-12,13,2018-12-01,2018-12-09
2018-12-12T12:00:00Z,4.49,R,-10,R,2018-12-12,12,2018-12-01,2018-12-09
2018-12-12T11:00:00Z,3.7,R,-10,R,2018-12-12,11,2018-12-01,2018-12-09
2018-12-12T10:00:00Z,4.29,R,-10,R,2018-12-12,10,2018-12-01,2018-12-09
2018-12-12T09:00:00Z,6.81,R,-12,R,2018-12-12,9,2018-12-01,2018-12-09
2018-12-12T08:00:00Z,5.33,R,-14,R,2018-12-12,8,2018-12-01,2018-12-09
2018-12-12T07:00:00Z,4.64,R,-15,R,2018-12-12,7,2018-12-01,2018-12-09
2018-12-12T06:00:00Z,4.25,R,-13,R,2018-12-12,6,2018-12-01,2018-12-09
2018-12-12T05:00:00Z,4.04,R,-11,R,2018-12-12,5,2018-12-01,2018-12-09
2018-12-12T04:00:00Z,3.87,R,-11,R,2018-12-12,4,2018-12-01,2018-12-09
2018-12-12T03:00:00Z,4.59,R,-11,R,2018-12-12,3,2018-12-01,2018-12-09
2018-12-12T02:00:00Z,3.97,R,-10,R,2018-12-12,2,2018-12-01,2018-12-09
2018-12-12T01:00:00Z,4.73,R,-10,R,2018-12-12,1,2018-12-01,2018-12-09
2018-12-12T00:00:00Z,3.63,R,-10,R,2018-12-12,0,2018-12-01,2018-12-09
2018-12-11T23:00:00Z,4.22,R,-11,R,2018-12-11,23,2018-12-01,2018-12-09
2018-12-11T22:00:00Z,4.81,R,-10,R,2018-12-11,22,2018-12-01,2018-12-09
2018-12-11T21:00:00Z,4.19,R,-10,R,2018-12-11,21,2018-12-01,2018-12-09
2018-12-11T20:00:00Z,4.66,R,-11,R,2018-12-11,20,2018-12-01,2018-12-09
2018-12-11T19:00:00Z,7.21,R,-11,R,2018-12-11,19,2018-12-01,2018-12-09
2018-12-11T18:00:00Z,7.99,R,-10,R,2018-12-11,18,2018-12-01,2018-12-09
2018-12-11T17:00:00Z,6,R,-10,R,2018-12-11,17,2018-12-01,2018-12-09
2018-12-11T16:00:00Z,4.29,R,-10,R,2018-12-11,16,2018-12-01,2018-12-09
2018-12-11T15:00:00Z,3.74,R,-10,R,2018-12-11,15,2018-12-01,2018-12-09
2018-12-11T14:00:00Z,4.64,R,-10,R,2018-12-11,14,2018-12-01,2018-12-09
2018-12-11T13:00:00Z,3.62,R,-10,R,2018-12-11,13,2018-12-01,2018-12-09
2018-12-11T12:00:00Z,4,R,-11,R,2018-12-11,12,2018-12-01,2018-12-09
2018-12-11T11:00:00Z,4.13,R,-11,R,2018-12-11,11,2018-12-01,2018-12-09
2018-12-11T10:00:00Z,4.75,R,-12,R,2018-12-11,10,2018-12-01,2018-12-09
2018-12-11T09:00:00Z,4.95,R,-14,R,2018-12-11,9,2018-12-01,2018-12-09
2018-12-11T08:00:00Z,6.37,R,-19,R,2018-12-11,8,2018-12-01,2018-12-09
2018-12-11T07:00:00Z,6.26,R,-19,R,2018-12-11,7,2018-12-01,2018-12-09
2018-12-11T06:00:00Z,6.09,R,-17,R,2018-12-11,6,2018-12-01,2018-12-09
2018-12-11T05:00:00Z,4.47,R,-17,R,2018-12-11,5,2018-12-01,2018-12-09
2018-12-11T04:00:00Z,3.98,R,-18,R,2018-12-11,4,2018-12-01,2018-12-09
2018-12-11T03:00:00Z,4.25,R,-20,R,2018-12-11,3,2018-12-01,2018-12-09
2018-12-11T02:00:00Z,5.8,R,-21,R,2018-12-11,2,2018-12-01,2018-12-09
2018-12-11T01:00:00Z,4.35,R,-22,R,2018-12-11,1,2018-12-01,2018-12-09
2018-12-11T00:00:00Z,6.48,R,-21,R,2018-12-11,0,2018-12-01,2018-12-09
2018-12-10T23:00:00Z,8.07,R,-20,R,2018-12-10,23,2018-12-01,2018-12-09
2018-12-10T22:00:00Z,5.37,R,-18,R,2018-12-10,22,2018-12-01,2018-12-09
2018-12-10T21:00:00Z,4.31,R,-17,R,2018-12-10,21,2018-12-01,2018-12-09
2018-12-10T20:00:00Z,4.43,R,-17,R,2018-12-10,20,2018-12-01,2018-12-09
2018-12-10T19:00:00Z,4.94,R,-16,R,2018-12-10,19,2018-12-01,2018-12-09
2018-12-10T18:00:00Z,6.7,R,-13,R,2018-12-10,18,2018-12-01,2018-12-09
2018-12-10T17:00:00Z,5.02,R,-12,R,2018-12-10,17,2018-12-01,2018-12-09
2018-12-10T16:00:00Z,4.88,R,-11,R,2018-12-10,16,2018-12-01,2018-12-09
2018-12-10T15:00:00Z,4.15,R,-11,R,2018-12-10,15,2018-12-01,2018-12-09
2018-12-10T14:00:00Z,2.7,R,-9,R,2018-12-10,14,2018-12-01,2018-12-09
2018-12-10T13:00:00Z,3.48,R,-8,R,2018-12-10,13,2018-12-01,2018-12-09
2018-12-10T12:00:00Z,3.8,R,-9,R,2018-12-10,12,2018-12-01,2018-12-09
2018-12-10T11:00:00Z,3.94,R,-9,R,2018-12-10,11,2018-12-01,2018-12-09
2018-12-10T10:00:00Z,6.34,R,-9,R,2018-12-10,10,2018-12-01,2018-12-09
2018-12-10T09:00:00Z,4.61,R,-10,R,2018-12-10,9,2018-12-01,2018-12-09
2018-12-10T08:00:00Z,4.23,R,-12,R,2018-12-10,8,2018-12-01,2018-12-09
2018-12-10T07:00:00Z,5.13,R,-13,R,2018-12-10,7,2018-12-01,2018-12-09
2018-12-10T06:00:00Z,4.25,R,-14,R,2018-12-10,6,2018-12-01,2018-12-09
2018-12-10T05:00:00Z,5.47,R,-12,R,2018-12-10,5,2018-12-01,2018-12-09
2018-12-10T04:00:00Z,4.19,R,-11,R,2018-12-10,4,2018-12-01,2018-12-09
2018-12-10T03:00:00Z,4.64,R,-13,R,2018-12-10,3,2018-12-01,2018-12-09
2018-12-10T02:00:00Z,3.9,R,-11,R,2018-12-10,2,2018-12-01,2018-12-09
2018-12-10T01:00:00Z,5.32,R,-11,R,2018-12-10,1,2018-12-01,2018-12-09
2018-12-10T00:00:00Z,3.97,R,-10,R,2018-12-10,0,2018-12-01,2018-12-09
2018-12-09T23:00:00Z,4.53,R,-10,R,2018-12-09,23,2018-12-01,2018-12-09
2018-12-09T22:00:00Z,5.18,R,-11,R,2018-12-09,22,2018-12-01,2018-12-09
2018-12-09T21:00:00Z,3.85,R,-11,R,2018-12-09,21,2018-12-01,2018-12-09
